5487,39,0.0,0.0,0.0
3226,35,0.0,0.0,0.0
5937,35,0.0,0.0,0.0
3997,37,0.0,0.0,0.0
6479,43,0.0,0.0,0.0
3073,35,0.0,0.0,0.0
4546,35,0.0,0.0,0.0
9277,37,0.0,0.0,0.0
6293,37,0.0,0.0,0.0
10884,45,0.0,0.0,0.0
4683,35,0.0,0.0,0.0
6447,35,0.0,0.0,0.0
5714,35,0.0,0.0,0.0
3813,35,0.0,0.0,0.0
6796,43,0.0,0.0,0.0
2870,35,0.0,0.0,0.0
9035,37,0.0,0.0,0.0
16470,47,0.0,0.0,0.0
6447,35,0.0,0.0,0.0
11552,45,0.0,0.0,0.0
4424,35,0.0,0.0,0.0
8008,35,0.0,0.0,0.0
