cmt-conference,core_platform,0.2558139534883721,0.7333333333333333,0.3793103448275862
cmt-confOf,core_platform,0.24242424242424243,0.5,0.326530612244898
cmt-edas,core_platform,0.18604651162790697,0.6153846153846154,0.2857142857142857
cmt-ekaw,core_platform,0.13157894736842105,0.45454545454545453,0.2040816326530612
cmt-iasted,core_platform,0.10810810810810811,1.0,0.1951219512195122
cmt-sigkdd,core_platform,0.34375,0.9166666666666666,0.5
conference-confOf,core_platform,0.2926829268292683,0.8,0.4285714285714285
conference-edas,core_platform,0.16176470588235295,0.6470588235294118,0.25882352941176473
conference-ekaw,core_platform,0.2033898305084746,0.48,0.2857142857142857
conference-iasted,core_platform,0.109375,0.5,0.1794871794871795
conference-sigkdd,core_platform,0.2631578947368421,0.6666666666666666,0.3773584905660377
confOf-edas,core_platform,0.28,0.7368421052631579,0.40579710144927544
confOf-ekaw,core_platform,0.4146341463414634,0.85,0.5573770491803278
confOf-iasted,core_platform,0.18604651162790697,0.8888888888888888,0.3076923076923077
confOf-sigkdd,core_platform,0.16666666666666666,0.7142857142857143,0.2702702702702703
edas-ekaw,core_platform,0.21212121212121213,0.6086956521739131,0.3146067415730337
edas-iasted,core_platform,0.12987012987012986,0.5263157894736842,0.20833333333333334
edas-sigkdd,core_platform,0.17307692307692307,0.6,0.26865671641791045
ekaw-iasted,core_platform,0.12307692307692308,0.8,0.21333333333333335
ekaw-sigkdd,core_platform,0.25,0.8181818181818182,0.38297872340425526
iasted-sigkdd,core_platform,0.22641509433962265,0.8,0.35294117647058826
